event_id,contact_key,domain,segment,channel,message_number,message_name,asset_id,campaign_id,event_date,renewal_due_date,days_to_due_at_send,sent,delivered,opened_or_read,clicked,renewed_after_message,renewal_date,revenue_mxn,message_cost_mxn,suppression_leakage_flag
EVT-0006139,AKKY-101105,cliente188.mx,B2B long-tail,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-02-08,2026-03-10,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0006140,AKKY-101105,cliente188.mx,B2B long-tail,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-03-10,2026-03-10,0,1,1,0,0,1,2026-03-11,922.72,0.12,0
EVT-0006141,AKKY-101105,cliente188.mx,B2B long-tail,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-15,2026-03-10,5,1,1,0,0,0,,0.0,0.12,0
EVT-0006142,AKKY-101105,cliente188.mx,B2B long-tail,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-02-08,2026-03-10,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0006143,AKKY-101105,cliente188.mx,B2B long-tail,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-03-10,2026-03-10,0,1,1,1,0,0,,0.0,0.92,0
EVT-0006144,AKKY-101105,cliente188.mx,B2B long-tail,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-15,2026-03-10,5,1,1,1,0,1,2026-03-19,624.89,0.92,0
EVT-0006145,AKKY-101106,cliente189.mx,SMB,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-02-15,2026-03-17,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0006146,AKKY-101106,cliente189.mx,SMB,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-03-17,2026-03-17,0,1,1,0,0,0,,0.0,0.12,0
EVT-0006147,AKKY-101106,cliente189.mx,SMB,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-22,2026-03-17,5,1,0,0,0,0,,0.0,0.12,0
EVT-0006148,AKKY-101106,cliente189.mx,SMB,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-02-15,2026-03-17,-30,1,1,0,0,0,,0.0,0.92,0
EVT-0006149,AKKY-101106,cliente189.mx,SMB,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-03-17,2026-03-17,0,1,1,1,0,0,,0.0,0.92,0
EVT-0006150,AKKY-101106,cliente189.mx,SMB,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-22,2026-03-17,5,1,1,1,1,0,,0.0,0.92,0
EVT-0006151,AKKY-101107,cliente190.mx,Personal,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-03-23,2026-04-22,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0006152,AKKY-101107,cliente190.mx,Personal,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-04-22,2026-04-22,0,1,1,1,0,0,,0.0,0.12,0
EVT-0006153,AKKY-101107,cliente190.mx,Personal,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-04-27,2026-04-22,5,1,1,1,0,0,,0.0,0.12,0
EVT-0006154,AKKY-101107,cliente190.mx,Personal,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-03-23,2026-04-22,-30,1,1,0,0,0,,0.0,0.92,0
EVT-0006155,AKKY-101107,cliente190.mx,Personal,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-04-22,2026-04-22,0,1,1,1,0,0,,0.0,0.92,0
EVT-0006156,AKKY-101107,cliente190.mx,Personal,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-04-27,2026-04-22,5,1,1,1,0,0,,0.0,0.92,0
EVT-0006157,AKKY-101108,cliente191.mx,Enterprise,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-27,2026-02-26,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0006158,AKKY-101108,cliente191.mx,Enterprise,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-26,2026-02-26,0,1,1,0,0,0,,0.0,0.12,0
EVT-0006159,AKKY-101108,cliente191.mx,Enterprise,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-03,2026-02-26,5,1,1,0,0,0,,0.0,0.12,0
EVT-0006160,AKKY-101108,cliente191.mx,Enterprise,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-27,2026-02-26,-30,1,1,0,0,0,,0.0,0.92,0
EVT-0006161,AKKY-101108,cliente191.mx,Enterprise,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-26,2026-02-26,0,1,1,1,0,1,2026-02-28,1405.1,0.92,0
EVT-0006162,AKKY-101108,cliente191.mx,Enterprise,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-03,2026-02-26,5,1,1,0,0,0,,0.0,0.92,1
EVT-0006163,AKKY-101109,cliente192.mx,Enterprise,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-03,2026-02-02,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0006164,AKKY-101109,cliente192.mx,Enterprise,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-02,2026-02-02,0,1,1,0,0,0,,0.0,0.12,0
EVT-0006165,AKKY-101109,cliente192.mx,Enterprise,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-02-07,2026-02-02,5,1,1,0,0,0,,0.0,0.12,0
EVT-0006166,AKKY-101109,cliente192.mx,Enterprise,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-03,2026-02-02,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0006167,AKKY-101109,cliente192.mx,Enterprise,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-02,2026-02-02,0,1,1,1,0,0,,0.0,0.92,0
EVT-0006168,AKKY-101109,cliente192.mx,Enterprise,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-02-07,2026-02-02,5,1,0,0,0,0,,0.0,0.92,0
EVT-0006169,AKKY-101110,cliente193.mx,Enterprise,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-01-17,2026-01-17,0,1,1,1,0,0,,0.0,0.12,0
EVT-0006170,AKKY-101110,cliente193.mx,Enterprise,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-01-22,2026-01-17,5,1,1,0,0,0,,0.0,0.12,0
EVT-0006171,AKKY-101110,cliente193.mx,Enterprise,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-01-17,2026-01-17,0,1,1,1,1,1,2026-01-19,1014.77,0.92,0
EVT-0006172,AKKY-101110,cliente193.mx,Enterprise,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-01-22,2026-01-17,5,1,1,1,0,0,,0.0,0.92,0
EVT-0006173,AKKY-101111,cliente194.mx,B2B long-tail,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-02-08,2026-03-10,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0006174,AKKY-101111,cliente194.mx,B2B long-tail,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-03-10,2026-03-10,0,1,1,0,0,0,,0.0,0.12,0
EVT-0006175,AKKY-101111,cliente194.mx,B2B long-tail,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-15,2026-03-10,5,1,1,0,0,0,,0.0,0.12,0
EVT-0006176,AKKY-101111,cliente194.mx,B2B long-tail,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-02-08,2026-03-10,-30,1,1,0,0,0,,0.0,0.92,0
EVT-0006177,AKKY-101111,cliente194.mx,B2B long-tail,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-03-10,2026-03-10,0,1,1,1,1,1,2026-03-10,1370.21,0.92,0
EVT-0006178,AKKY-101111,cliente194.mx,B2B long-tail,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-15,2026-03-10,5,1,1,1,0,0,,0.0,0.92,1
EVT-0006179,AKKY-101112,cliente195.mx,Enterprise,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-03-20,2026-04-19,-30,1,1,1,0,0,,0.0,0.12,0
EVT-0006180,AKKY-101112,cliente195.mx,Enterprise,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-04-19,2026-04-19,0,1,1,0,0,0,,0.0,0.12,0
EVT-0006181,AKKY-101112,cliente195.mx,Enterprise,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-04-24,2026-04-19,5,1,1,1,0,0,,0.0,0.12,0
EVT-0006182,AKKY-101112,cliente195.mx,Enterprise,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-03-20,2026-04-19,-30,1,1,0,0,0,,0.0,0.92,0
EVT-0006183,AKKY-101112,cliente195.mx,Enterprise,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-04-19,2026-04-19,0,1,1,1,0,0,,0.0,0.92,0
EVT-0006184,AKKY-101112,cliente195.mx,Enterprise,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-04-24,2026-04-19,5,1,1,0,0,0,,0.0,0.92,0
EVT-0006185,AKKY-101113,cliente196.mx,Personal,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-01-15,2026-01-15,0,1,1,0,0,0,,0.0,0.12,0
EVT-0006186,AKKY-101113,cliente196.mx,Personal,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-01-20,2026-01-15,5,1,1,0,0,0,,0.0,0.12,0
EVT-0006187,AKKY-101113,cliente196.mx,Personal,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-01-15,2026-01-15,0,1,1,1,0,0,,0.0,0.92,0
EVT-0006188,AKKY-101113,cliente196.mx,Personal,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-01-20,2026-01-15,5,1,1,1,0,1,2026-01-25,1099.82,0.92,0
EVT-0006189,AKKY-101114,cliente197.mx,Partner,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-02-08,2026-03-10,-30,1,1,1,0,0,,0.0,0.12,0
EVT-0006190,AKKY-101114,cliente197.mx,Partner,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-03-10,2026-03-10,0,1,1,0,0,0,,0.0,0.12,0
EVT-0006191,AKKY-101114,cliente197.mx,Partner,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-15,2026-03-10,5,1,1,0,0,0,,0.0,0.12,0
EVT-0006192,AKKY-101114,cliente197.mx,Partner,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-02-08,2026-03-10,-30,1,1,0,0,0,,0.0,0.92,0
EVT-0006193,AKKY-101114,cliente197.mx,Partner,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-03-10,2026-03-10,0,1,1,1,0,0,,0.0,0.92,0
EVT-0006194,AKKY-101114,cliente197.mx,Partner,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-15,2026-03-10,5,1,1,1,0,0,,0.0,0.92,0
EVT-0006195,AKKY-101115,cliente198.mx,B2B long-tail,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-30,2026-03-01,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0006196,AKKY-101115,cliente198.mx,B2B long-tail,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-03-01,2026-03-01,0,1,1,0,0,0,,0.0,0.12,0
EVT-0006197,AKKY-101115,cliente198.mx,B2B long-tail,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-06,2026-03-01,5,1,1,0,0,0,,0.0,0.12,0
EVT-0006198,AKKY-101115,cliente198.mx,B2B long-tail,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-30,2026-03-01,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0006199,AKKY-101115,cliente198.mx,B2B long-tail,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-03-01,2026-03-01,0,1,1,1,0,0,,0.0,0.92,0
EVT-0006200,AKKY-101115,cliente198.mx,B2B long-tail,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-06,2026-03-01,5,1,1,1,0,0,,0.0,0.92,0
EVT-0006201,AKKY-101116,cliente199.mx,Enterprise,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-03-11,2026-04-10,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0006202,AKKY-101116,cliente199.mx,Enterprise,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-04-10,2026-04-10,0,1,1,0,0,0,,0.0,0.12,0
EVT-0006203,AKKY-101116,cliente199.mx,Enterprise,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-04-15,2026-04-10,5,1,1,0,0,0,,0.0,0.12,0
EVT-0006204,AKKY-101116,cliente199.mx,Enterprise,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-03-11,2026-04-10,-30,1,1,0,0,0,,0.0,0.92,0
EVT-0006205,AKKY-101116,cliente199.mx,Enterprise,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-04-10,2026-04-10,0,1,0,0,0,0,,0.0,0.92,0
EVT-0006206,AKKY-101116,cliente199.mx,Enterprise,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-04-15,2026-04-10,5,1,1,1,0,0,,0.0,0.92,0
EVT-0006207,AKKY-101117,cliente200.mx,Personal,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-02-03,2026-03-05,-30,1,1,1,0,0,,0.0,0.12,0
EVT-0006208,AKKY-101117,cliente200.mx,Personal,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-03-05,2026-03-05,0,1,1,0,0,1,2026-03-05,689.81,0.12,0
EVT-0006209,AKKY-101117,cliente200.mx,Personal,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-10,2026-03-05,5,1,1,0,0,0,,0.0,0.12,0
EVT-0006210,AKKY-101117,cliente200.mx,Personal,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-02-03,2026-03-05,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0006211,AKKY-101117,cliente200.mx,Personal,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-03-05,2026-03-05,0,1,1,1,0,1,2026-03-05,1106.26,0.92,0
EVT-0006212,AKKY-101117,cliente200.mx,Personal,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-10,2026-03-05,5,1,1,1,0,0,,0.0,0.92,0
EVT-0006213,AKKY-101118,cliente201.mx,Personal,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-02-14,2026-03-16,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0006214,AKKY-101118,cliente201.mx,Personal,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-03-16,2026-03-16,0,1,1,0,0,0,,0.0,0.12,0
EVT-0006215,AKKY-101118,cliente201.mx,Personal,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-21,2026-03-16,5,1,1,0,0,0,,0.0,0.12,0
EVT-0006216,AKKY-101118,cliente201.mx,Personal,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-02-14,2026-03-16,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0006217,AKKY-101118,cliente201.mx,Personal,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-03-16,2026-03-16,0,1,1,1,1,0,,0.0,0.92,0
EVT-0006218,AKKY-101118,cliente201.mx,Personal,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-21,2026-03-16,5,1,0,0,0,0,,0.0,0.92,0
EVT-0006219,AKKY-101119,cliente202.mx,B2B long-tail,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-02,2026-02-01,-30,1,1,1,0,0,,0.0,0.12,0
EVT-0006220,AKKY-101119,cliente202.mx,B2B long-tail,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-01,2026-02-01,0,1,1,0,0,1,2026-02-02,402.71,0.12,0
EVT-0006221,AKKY-101119,cliente202.mx,B2B long-tail,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-02-06,2026-02-01,5,1,1,1,0,0,,0.0,0.12,1
EVT-0006222,AKKY-101119,cliente202.mx,B2B long-tail,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-02,2026-02-01,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0006223,AKKY-101119,cliente202.mx,B2B long-tail,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-01,2026-02-01,0,1,1,1,0,1,2026-02-02,1200.24,0.92,0
EVT-0006224,AKKY-101119,cliente202.mx,B2B long-tail,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-02-06,2026-02-01,5,1,1,1,0,0,,0.0,0.92,0
EVT-0006225,AKKY-101120,cliente203.mx,B2B long-tail,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-01-22,2026-01-22,0,1,1,1,0,0,,0.0,0.12,0
EVT-0006226,AKKY-101120,cliente203.mx,B2B long-tail,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-01-27,2026-01-22,5,1,1,0,0,0,,0.0,0.12,0
EVT-0006227,AKKY-101120,cliente203.mx,B2B long-tail,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-01-22,2026-01-22,0,1,1,1,0,1,2026-01-23,967.34,0.92,0
EVT-0006228,AKKY-101120,cliente203.mx,B2B long-tail,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-01-27,2026-01-22,5,1,1,1,0,0,,0.0,0.92,0
EVT-0006229,AKKY-101121,cliente204.mx,Personal,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-03-24,2026-04-23,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0006230,AKKY-101121,cliente204.mx,Personal,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-04-23,2026-04-23,0,1,1,1,0,0,,0.0,0.12,0
EVT-0006231,AKKY-101121,cliente204.mx,Personal,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-04-28,2026-04-23,5,1,1,1,0,0,,0.0,0.12,0
EVT-0006232,AKKY-101121,cliente204.mx,Personal,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-03-24,2026-04-23,-30,1,1,0,0,0,,0.0,0.92,0
EVT-0006233,AKKY-101121,cliente204.mx,Personal,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-04-23,2026-04-23,0,1,1,1,0,0,,0.0,0.92,0
EVT-0006234,AKKY-101121,cliente204.mx,Personal,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-04-28,2026-04-23,5,1,1,1,0,0,,0.0,0.92,0
EVT-0006235,AKKY-101122,cliente205.mx,Personal,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-03-20,2026-04-19,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0006236,AKKY-101122,cliente205.mx,Personal,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-04-19,2026-04-19,0,1,0,0,0,0,,0.0,0.12,0
EVT-0006237,AKKY-101122,cliente205.mx,Personal,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-04-24,2026-04-19,5,1,1,0,0,0,,0.0,0.12,0
EVT-0006238,AKKY-101122,cliente205.mx,Personal,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-03-20,2026-04-19,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0006239,AKKY-101122,cliente205.mx,Personal,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-04-19,2026-04-19,0,1,1,1,0,0,,0.0,0.92,0
EVT-0006240,AKKY-101122,cliente205.mx,Personal,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-04-24,2026-04-19,5,1,1,1,0,0,,0.0,0.92,0
EVT-0006241,AKKY-101123,cliente206.mx,Partner,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-02-12,2026-03-14,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0006242,AKKY-101123,cliente206.mx,Partner,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-03-14,2026-03-14,0,1,1,1,0,0,,0.0,0.12,0
EVT-0006243,AKKY-101123,cliente206.mx,Partner,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-19,2026-03-14,5,1,1,1,0,0,,0.0,0.12,0
EVT-0006244,AKKY-101123,cliente206.mx,Partner,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-02-12,2026-03-14,-30,1,1,0,0,0,,0.0,0.92,0
EVT-0006245,AKKY-101123,cliente206.mx,Partner,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-03-14,2026-03-14,0,1,0,0,0,0,,0.0,0.92,0
EVT-0006246,AKKY-101123,cliente206.mx,Partner,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-19,2026-03-14,5,1,1,1,0,0,,0.0,0.92,0
EVT-0006247,AKKY-101124,cliente207.mx,B2B long-tail,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-01-22,2026-01-22,0,1,1,1,0,0,,0.0,0.12,0
EVT-0006248,AKKY-101124,cliente207.mx,B2B long-tail,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-01-27,2026-01-22,5,1,1,0,0,0,,0.0,0.12,0
EVT-0006249,AKKY-101124,cliente207.mx,B2B long-tail,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-01-22,2026-01-22,0,1,1,1,0,0,,0.0,0.92,0
EVT-0006250,AKKY-101124,cliente207.mx,B2B long-tail,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-01-27,2026-01-22,5,1,1,1,0,0,,0.0,0.92,0
EVT-0006251,AKKY-101125,cliente208.mx,SMB,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-09,2026-02-08,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0006252,AKKY-101125,cliente208.mx,SMB,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-08,2026-02-08,0,1,1,1,0,0,,0.0,0.12,0
EVT-0006253,AKKY-101125,cliente208.mx,SMB,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-02-13,2026-02-08,5,1,1,0,0,0,,0.0,0.12,0
EVT-0006254,AKKY-101125,cliente208.mx,SMB,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-09,2026-02-08,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0006255,AKKY-101125,cliente208.mx,SMB,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-08,2026-02-08,0,1,1,1,0,0,,0.0,0.92,0
EVT-0006256,AKKY-101125,cliente208.mx,SMB,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-02-13,2026-02-08,5,1,1,0,0,0,,0.0,0.92,0
EVT-0006257,AKKY-101126,cliente209.mx,Personal,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-02-23,2026-03-25,-30,1,1,1,0,0,,0.0,0.12,0
EVT-0006258,AKKY-101126,cliente209.mx,Personal,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-03-25,2026-03-25,0,1,1,1,0,0,,0.0,0.12,0
EVT-0006259,AKKY-101126,cliente209.mx,Personal,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-30,2026-03-25,5,1,1,0,0,0,,0.0,0.12,0
EVT-0006260,AKKY-101126,cliente209.mx,Personal,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-02-23,2026-03-25,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0006261,AKKY-101126,cliente209.mx,Personal,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-03-25,2026-03-25,0,1,1,1,0,1,2026-03-27,794.17,0.92,0
EVT-0006262,AKKY-101126,cliente209.mx,Personal,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-30,2026-03-25,5,1,1,0,0,0,,0.0,0.92,0
EVT-0006263,AKKY-101127,cliente210.mx,Personal,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-01-22,2026-01-22,0,1,1,0,0,0,,0.0,0.12,0
EVT-0006264,AKKY-101127,cliente210.mx,Personal,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-01-27,2026-01-22,5,1,1,1,0,0,,0.0,0.12,0
EVT-0006265,AKKY-101127,cliente210.mx,Personal,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-01-22,2026-01-22,0,1,1,0,0,0,,0.0,0.92,0
EVT-0006266,AKKY-101127,cliente210.mx,Personal,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-01-27,2026-01-22,5,1,1,1,0,0,,0.0,0.92,0
EVT-0006267,AKKY-101128,cliente211.mx,SMB,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-02-12,2026-03-14,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0006268,AKKY-101128,cliente211.mx,SMB,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-03-14,2026-03-14,0,1,1,1,0,0,,0.0,0.12,0
EVT-0006269,AKKY-101128,cliente211.mx,SMB,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-19,2026-03-14,5,1,1,0,0,1,2026-03-21,850.79,0.12,0
EVT-0006270,AKKY-101128,cliente211.mx,SMB,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-02-12,2026-03-14,-30,1,1,0,0,0,,0.0,0.92,0
EVT-0006271,AKKY-101128,cliente211.mx,SMB,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-03-14,2026-03-14,0,1,0,0,0,0,,0.0,0.92,0
